chain_nr iter_nr ev_id lat lon depth time
1 3640 19680929 49.654515 78.061325 14.4974 -39644215.4549
1 3640 19690723 50.241403 78.763075 18.9937 -13986776.6640
1 3640 19710425 39.797048 105.450073 12.0057 41398224.0712
1 3640 19711129 50.235884 78.669462 4.5694 60242582.4304
1 3640 19720328 49.266650 76.650152 22.4505 70604530.0395
1 3640 19720816 49.698445 78.082128 18.4768 82783023.8453
2 3640 19680929 49.698586 78.333487 34.5195 -39644214.9932
2 3640 19690723 50.231919 79.939909 13.8878 -13986785.1583
2 3640 19710425 42.047964 101.591508 12.7797 41398246.4571
2 3640 19711129 50.059792 79.487207 7.5640 60242576.4446
2 3640 19720328 49.693448 79.022980 22.5756 70604518.7762
2 3640 19720816 49.797143 79.075756 6.8852 82783017.2199
3 3640 19680929 49.950296 78.866078 16.8003 -39644220.2983
3 3640 19690723 49.987182 79.040359 0.3051 -13986783.1058
3 3640 19710425 36.602396 89.151908 12.5025 41398252.3981
3 3640 19711129 49.882696 78.780281 14.4253 60242579.8128
3 3640 19720328 49.896818 78.770866 7.2740 70604518.9506
3 3640 19720816 49.854041 78.433518 27.5237 82783022.9501
0 3650 19680929 49.878326 78.641499 28.5429 -39644218.3153
0 3650 19690723 50.295549 81.895286 34.1402 -13986791.3928
0 3650 19710425 49.891991 78.521515 11.2351 41398379.0801
0 3650 19711129 49.813499 78.494495 25.9842 60242581.1285
0 3650 19720328 49.915216 78.758527 2.9523 70604517.6471
0 3650 19720816 49.874361 78.445707 22.2738 82783020.9811
1 3650 19680929 49.654515 78.061325 7.3073 -39644217.5923
1 3650 19690723 50.265586 79.366972 17.3714 -13986782.3339
1 3650 19710425 39.266932 106.130024 28.8794 41398218.7863
1 3650 19711129 50.221520 78.652009 4.5786 60242581.2774
1 3650 19720328 49.328147 76.382137 8.3571 70604529.6024
1 3650 19720816 49.698445 78.082128 20.5662 82783022.8864
2 3650 19680929 49.746045 78.351278 25.7322 -39644217.9259
2 3650 19690723 50.163880 79.840703 15.3317 -13986786.0612
2 3650 19710425 41.715083 100.215487 8.8492 41398252.5524
2 3650 19711129 50.069207 79.495940 5.7109 60242574.8487
2 3650 19720328 49.695680 79.194550 12.1247 70604515.0782
2 3650 19720816 49.797143 79.075756 6.8852 82783015.8459
3 3650 19680929 49.950296 78.866078 25.1290 -39644217.4184
3 3650 19690723 49.998399 78.989800 4.8040 -13986780.1813
3 3650 19710425 36.386598 89.684091 22.4056 41398251.9846
3 3650 19711129 49.884308 78.746918 14.8709 60242582.1290
3 3650 19720328 49.926876 78.800187 5.5189 70604520.7052
3 3650 19720816 49.854041 78.433518 33.1510 82783025.5268
0 3660 19680929 50.028223 78.548856 12.7755 -39644218.5595
0 3660 19690723 50.389197 82.395685 24.2371 -13986792.1246
0 3660 19710425 49.891991 78.521515 1.0864 41398379.4975
0 3660 19711129 49.820867 78.503235 16.2285 60242581.4161
0 3660 19720328 49.826296 78.671786 29.7621 70604523.0112
0 3660 19720816 49.940183 78.527535 11.8430 82783020.8683
1 3660 19680929 49.660641 78.016917 18.4546 -39644214.1722
1 3660 19690723 50.375289 79.286252 1.5445 -13986781.0801
1 3660 19710425 39.177907 106.408819 11.9036 41398218.3705
1 3660 19711129 50.243045 78.663723 9.3886 60242583.7536
1 3660 19720328 49.370543 76.467558 12.5712 70604531.8072
1 3660 19720816 49.693536 78.087640 2.5627 82783022.5995
2 3660 19680929 49.834833 78.271822 24.0067 -39644220.4609
2 3660 19690723 50.163880 79.840703 31.8824 -13986786.0911
2 3660 19710425 41.958106 100.034892 18.3665 41398249.4976
2 3660 19711129 50.069207 79.495940 5.4874 60242573.1654
2 3660 19720328 49.695680 79.194550 14.0387 70604513.6517
2 3660 19720816 49.797143 79.075756 6.8852 82783014.1896
3 3660 19680929 49.950296 78.866078 12.9806 -39644220.2792
3 3660 19690723 49.971429 78.925559 11.9349 -13986780.4162
3 3660 19710425 36.293988 89.593154 16.5476 41398249.6844
3 3660 19711129 49.920004 78.798402 10.5902 60242579.9471
3 3660 19720328 49.931663 78.790012 7.4766 70604519.4873
3 3660 19720816 49.852478 78.458485 25.1859 82783023.1003
0 3670 19680929 49.965906 78.564119 10.3889 -39644218.9152
0 3670 19690723 50.467442 82.119345 31.6372 -13986789.8111
0 3670 19710425 49.891991 78.521515 1.6000 41398379.7997
0 3670 19711129 49.827011 78.496161 25.2683 60242583.2347
0 3670 19720328 49.795129 78.677077 26.9959 70604523.5128
0 3670 19720816 49.883524 78.589673 23.8295 82783022.9111
1 3670 19680929 49.673445 78.013223 15.4981 -39644216.8897
1 3670 19690723 50.344520 79.255893 6.3580 -13986782.6974
1 3670 19710425 38.745216 105.901230 31.9057 41398217.9333
1 3670 19711129 50.238805 78.644840 28.2887 60242583.6281
1 3670 19720328 49.349319 76.534925 23.7153 70604530.1315
1 3670 19720816 49.695535 78.095266 3.1775 82783020.3500
2 3670 19680929 49.879172 78.388990 7.5461 -39644223.8420
2 3670 19690723 50.090300 79.878971 19.7587 -13986788.5647
2 3670 19710425 42.645270 99.453862 16.5211 41398253.3176
2 3670 19711129 50.069207 79.495940 5.4874 60242572.6762
2 3670 19720328 49.650810 79.208015 19.4425 70604513.2676
2 3670 19720816 49.797143 79.075756 6.8852 82783013.7005
3 3670 19680929 49.950296 78.866078 10.5444 -39644220.9293
3 3670 19690723 50.012082 79.034075 9.7444 -13986781.6865
3 3670 19710425 36.443571 89.758692 20.6281 41398249.2318
3 3670 19711129 49.919523 78.770438 18.6597 60242580.7015
3 3670 19720328 49.918378 78.757898 23.8596 70604521.4427
3 3670 19720816 49.852478 78.458485 25.4882 82783022.7987
0 3680 19680929 49.899647 78.562341 21.5653 -39644218.8171
0 3680 19690723 50.698650 82.116332 30.6224 -13986789.7070
0 3680 19710425 49.891991 78.521515 2.9819 41398378.6042
0 3680 19711129 49.822799 78.489007 29.8048 60242582.5574
0 3680 19720328 49.839110 78.728792 33.7625 70604522.8580
0 3680 19720816 49.889940 78.588987 27.2623 82783022.0028
1 3680 19680929 49.656488 77.985824 2.7495 -39644217.2609
1 3680 19690723 50.476049 79.376852 17.2100 -13986780.0935
1 3680 19710425 39.050639 105.150701 25.3185 41398223.0804
1 3680 19711129 50.255977 78.679741 5.2123 60242582.4151
1 3680 19720328 49.407104 76.685933 22.6536 70604530.7944
1 3680 19720816 49.702629 78.107761 14.4822 82783022.8986
2 3680 19680929 49.844351 78.373089 23.3865 -39644221.6653
2 3680 19690723 50.090300 79.878971 0.0978 -13986790.9845
2 3680 19710425 42.714085 99.787963 34.1130 41398257.7347
2 3680 19711129 50.069207 79.495940 5.4874 60242572.5149
2 3680 19720328 49.650810 79.208015 9.4280 70604512.0001
2 3680 19720816 49.797143 79.075756 6.8852 82783013.5391
3 3680 19680929 49.988473 78.980350 11.0722 -39644221.4236
3 3680 19690723 50.029698 79.096130 5.5420 -13986782.0439
3 3680 19710425 36.638201 89.212138 25.8432 41398254.5228
3 3680 19711129 49.924396 78.730363 21.8482 60242581.5317
3 3680 19720328 49.914666 78.763046 20.6202 70604521.1111
3 3680 19720816 49.854635 78.458373 30.9469 82783023.6597
0 3690 19680929 49.904721 78.446317 13.3581 -39644218.3591
0 3690 19690723 50.750900 82.236743 19.3827 -13986795.0237
0 3690 19710425 49.945141 78.511172 3.3650 41398379.8177
0 3690 19711129 49.857898 78.462888 31.5730 60242583.5902
0 3690 19720328 49.859144 78.746883 26.6199 70604522.0081
0 3690 19720816 49.897313 78.579948 20.7943 82783021.8998
1 3690 19680929 49.678592 78.077148 24.2416 -39644215.3362
1 3690 19690723 50.445061 79.571536 6.8659 -13986783.3190
1 3690 19710425 38.644405 105.994630 22.6393 41398215.8166
1 3690 19711129 50.254367 78.655670 8.1511 60242582.3260
1 3690 19720328 49.300035 76.530326 34.6756 70604531.6241
1 3690 19720816 49.704124 78.094313 19.5950 82783023.1870
2 3690 19680929 49.758063 78.443355 32.9226 -39644218.5556
2 3690 19690723 50.162282 79.873370 7.1550 -13986788.2344
2 3690 19710425 43.148922 100.388639 1.1538 41398253.2639
2 3690 19711129 50.069207 79.495940 5.4874 60242573.8841
2 3690 19720328 49.517699 79.179979 12.4783 70604512.8867
2 3690 19720816 49.797143 79.075756 6.8852 82783014.9081
3 3690 19680929 49.988473 78.980350 12.8287 -39644220.6748
3 3690 19690723 50.068893 79.080429 15.0522 -13986780.2028
3 3690 19710425 36.638201 89.212138 5.2028 41398251.8324
3 3690 19711129 49.898483 78.686318 23.2698 60242582.2455
3 3690 19720328 49.933534 78.769412 10.1512 70604520.5719
3 3690 19720816 49.857303 78.455530 31.4450 82783024.2169
0 3700 19680929 49.992359 78.577919 12.5254 -39644218.2336
0 3700 19690723 50.484063 82.489409 30.2220 -13986793.4367
0 3700 19710425 49.912637 78.545853 21.4830 41398383.0737
0 3700 19711129 49.878193 78.483089 31.1414 60242584.9336
0 3700 19720328 49.852403 78.765514 15.9077 70604521.4314
0 3700 19720816 49.883971 78.571982 30.7459 82783024.4166
1 3700 19680929 49.795907 78.006325 25.9695 -39644215.1578
1 3700 19690723 50.377157 79.459796 20.8466 -13986780.5460
1 3700 19710425 39.389589 106.809261 17.2917 41398216.1363
1 3700 19711129 50.057920 78.863807 32.1378 60242582.9956
1 3700 19720328 49.286529 76.519871 17.8337 70604530.8555
1 3700 19720816 49.703572 78.102440 15.1957 82783023.7431
2 3700 19680929 49.758063 78.443355 17.5450 -39644220.5539
2 3700 19690723 50.145132 79.889957 2.4500 -13986789.3492
2 3700 19710425 42.999512 99.436751 9.5658 41398258.1858
2 3700 19711129 50.069207 79.495940 5.4874 60242573.5776
2 3700 19720328 49.517699 79.179979 28.1279 70604514.1732
2 3700 19720816 49.797143 79.075756 6.8852 82783014.6017
3 3700 19680929 49.988473 78.980350 14.8246 -39644221.6762
3 3700 19690723 49.998297 79.059405 3.2485 -13986783.0450
3 3700 19710425 36.638201 89.212138 20.1025 41398252.7052
3 3700 19711129 49.901169 78.665370 17.8842 60242580.8634
3 3700 19720328 49.852446 78.729609 3.8995 70604518.4559
3 3700 19720816 49.848529 78.460949 30.8107 82783022.9528
0 3710 19680929 50.040216 78.370923 17.1008 -39644218.1266
0 3710 19690723 50.809396 82.432245 31.0067 -13986790.1656
0 3710 19710425 49.912637 78.545853 21.9323 41398381.5530
0 3710 19711129 49.863093 78.503399 34.8632 60242583.3584
0 3710 19720328 49.875132 78.999602 6.1036 70604518.1028
0 3710 19720816 49.896314 78.623793 30.5266 82783022.6027
1 3710 19680929 49.764111 78.074562 11.7248 -39644215.8789
1 3710 19690723 50.384086 79.482411 4.5086 -13986781.4430
1 3710 19710425 38.538703 105.699338 28.1500 41398220.9141
1 3710 19711129 50.056907 78.899065 9.9938 60242581.4077
1 3710 19720328 49.296110 76.537146 20.0514 70604532.0617
1 3710 19720816 49.697980 78.118122 9.2097 82783023.8864
2 3710 19680929 49.758063 78.443355 7.0381 -39644220.9783
2 3710 19690723 50.180477 79.800139 31.5378 -13986784.4044
2 3710 19710425 42.620544 99.978369 32.1833 41398256.9901
2 3710 19711129 50.069207 79.495940 5.4874 60242574.4641
2 3710 19720328 49.517699 79.179979 0.0852 70604511.9775
2 3710 19720816 49.797143 79.075756 6.8852 82783015.4880
3 3710 19680929 49.988473 78.980350 10.4182 -39644221.3858
3 3710 19690723 49.998297 79.059405 1.3930 -13986782.3267
3 3710 19710425 36.638201 89.212138 10.7691 41398252.5098
3 3710 19711129 49.895971 78.655011 30.2935 60242582.9112
3 3710 19720328 49.881596 78.764833 16.0453 70604521.0510
3 3710 19720816 49.842336 78.477518 32.9102 82783024.0639
0 3720 19680929 49.759228 78.290103 31.4540 -39644215.5636
0 3720 19690723 50.691929 82.256301 18.3161 -13986792.0157
0 3720 19710425 49.912637 78.545853 5.0412 41398379.6478
0 3720 19711129 49.832928 78.469502 23.5050 60242582.4674
0 3720 19720328 49.955480 78.924965 2.1647 70604518.2622
0 3720 19720816 49.909488 78.596855 25.8091 82783022.5148
1 3720 19680929 49.653629 78.178421 3.6474 -39644216.0035
1 3720 19690723 50.384086 79.482411 14.9098 -13986780.0653
1 3720 19710425 38.542747 105.860615 19.2345 41398219.4726
1 3720 19711129 50.042235 78.895560 24.4306 60242583.0117
1 3720 19720328 49.238651 76.498731 14.8652 70604531.4596
1 3720 19720816 49.697582 78.127182 24.4338 82783025.6094
2 3720 19680929 49.758063 78.443355 17.5809 -39644218.4174
2 3720 19690723 50.135856 79.791313 8.9836 -13986785.7411
2 3720 19710425 42.691807 100.104527 14.2636 41398255.2541
2 3720 19711129 50.069207 79.495940 5.3893 60242575.6990
2 3720 19720328 49.539887 79.057204 4.0391 70604514.7633
2 3720 19720816 49.797143 79.075756 6.8852 82783016.7345
3 3720 19680929 49.988473 78.980350 6.8411 -39644221.6570
3 3720 19690723 49.998297 79.059405 1.8055 -13986782.1916
3 3720 19710425 36.638201 89.212138 18.1720 41398253.8776
3 3720 19711129 49.864601 78.597339 23.3679 60242582.7417
3 3720 19720328 49.881824 78.747067 15.2904 70604521.0658
3 3720 19720816 49.844127 78.478308 30.0456 82783023.9203
0 3730 19680929 49.897527 78.340442 26.0040 -39644216.7747
0 3730 19690723 50.339683 82.148878 29.9616 -13986791.0557
0 3730 19710425 49.912637 78.545853 2.0636 41398379.3422
0 3730 19711129 49.842336 78.488690 28.1215 60242583.1610
0 3730 19720328 49.886563 78.916375 6.7549 70604518.1873
0 3730 19720816 49.872505 78.512508 31.0050 82783023.4394
1 3730 19680929 49.635640 78.168483 18.1518 -39644214.6090
1 3730 19690723 50.358718 79.503948 29.1571 -13986779.7286
1 3730 19710425 38.360628 105.985547 2.0617 41398214.0904
1 3730 19711129 50.006597 78.827773 29.9747 60242582.9207
1 3730 19720328 49.151956 76.421551 12.6666 70604529.8989
1 3730 19720816 49.690814 78.107614 9.6457 82783023.3741
2 3730 19680929 49.811939 78.280529 30.0812 -39644217.0008
2 3730 19690723 50.098052 79.984221 25.9836 -13986785.6439
2 3730 19710425 43.799081 98.538903 24.8411 41398268.5645
2 3730 19711129 50.069207 79.495940 15.9799 60242576.9734
2 3730 19720328 49.539887 79.057204 24.8225 70604517.0694
2 3730 19720816 49.797143 79.075756 6.8852 82783016.7588
3 3730 19680929 49.988473 78.980350 18.4077 -39644220.1706
3 3730 19690723 49.998297 79.059405 1.6627 -13986781.9066
3 3730 19710425 36.638201 89.212138 11.0403 41398253.1709
3 3730 19711129 49.890065 78.619125 26.9492 60242583.2912
3 3730 19720328 49.893817 78.870453 2.9329 70604518.9077
3 3730 19720816 49.839699 78.488768 23.1710 82783023.2172
0 3740 19680929 49.982388 78.476323 14.9689 -39644220.5309
0 3740 19690723 50.424617 81.640135 6.1986 -13986794.0864
0 3740 19710425 49.938614 78.544649 3.3785 41398378.1456
0 3740 19711129 49.831994 78.496418 32.9442 60242582.3836
0 3740 19720328 49.872763 79.013991 11.3697 70604517.5542
0 3740 19720816 49.892243 78.472834 33.3875 82783022.4108
1 3740 19680929 49.603654 78.103465 4.5062 -39644216.5978
1 3740 19690723 50.515579 79.699932 21.7378 -13986782.4400
1 3740 19710425 38.339875 106.521384 18.9266 41398214.1032
1 3740 19711129 49.959419 78.805854 6.6543 60242578.7024
1 3740 19720328 49.175086 76.409152 9.2716 70604528.6245
1 3740 19720816 49.717144 78.080199 14.1253 82783023.0291
2 3740 19680929 49.956981 78.287080 25.9677 -39644220.2148
2 3740 19690723 50.240686 79.924108 14.4571 -13986786.4930
2 3740 19710425 43.713442 98.025197 12.2680 41398267.0535
2 3740 19711129 50.063890 79.501754 5.2975 60242574.5091
2 3740 19720328 49.555836 79.031142 0.6115 70604513.5698
2 3740 19720816 49.797143 79.075756 6.8852 82783015.6375
3 3740 19680929 49.988473 78.980350 8.9636 -39644222.1423
3 3740 19690723 49.994829 79.068133 3.9698 -13986782.5152
3 3740 19710425 36.638201 89.212138 30.0109 41398254.8661
3 3740 19711129 49.888034 78.661495 31.1257 60242582.6820
3 3740 19720328 49.893817 78.870453 19.0634 70604520.3149
3 3740 19720816 49.839699 78.488768 33.4674 82783023.5491
0 3750 19680929 50.007625 78.367748 27.9265 -39644216.7781
0 3750 19690723 50.418052 81.535829 11.5285 -13986793.7109
0 3750 19710425 49.894112 78.471359 7.8276 41398380.4138
0 3750 19711129 49.828168 78.492986 27.2752 60242582.5353
0 3750 19720328 49.909801 79.238731 4.0317 70604517.2439
0 3750 19720816 49.891596 78.473155 33.0433 82783023.3118
1 3750 19680929 49.607399 78.293733 12.7215 -39644216.8915
1 3750 19690723 50.533829 79.727903 19.1706 -13986783.3277
1 3750 19710425 39.147230 107.024801 17.5894 41398211.4247
1 3750 19711129 49.932636 78.755076 21.3428 60242580.1468
1 3750 19720328 49.243330 76.476178 4.3332 70604527.5657
1 3750 19720816 49.720327 78.111182 7.9241 82783021.3411
2 3750 19680929 49.964186 78.303878 11.6100 -39644221.3685
2 3750 19690723 50.116349 80.008435 2.8349 -13986788.7274
2 3750 19710425 44.103250 97.888728 10.6452 41398269.5547
2 3750 19711129 50.063890 79.501754 5.2975 60242575.1493
2 3750 19720328 49.555836 79.031142 4.3498 70604514.6592
2 3750 19720816 49.797143 79.075756 6.8852 82783016.2776
3 3750 19680929 49.988473 78.980350 4.8279 -39644222.7684
3 3750 19690723 49.997277 79.060104 7.5491 -13986782.0584
3 3750 19710425 36.638201 89.212138 34.8493 41398255.0988
3 3750 19711129 49.907652 78.735425 21.7206 60242581.2687
3 3750 19720328 49.882409 78.840013 10.2646 70604519.0850
3 3750 19720816 49.839699 78.488768 30.1798 82783023.0986
0 3760 19680929 49.786803 78.458059 15.1999 -39644219.4294
0 3760 19690723 50.540248 81.931066 6.5454 -13986795.7523
0 3760 19710425 49.997929 78.438726 16.8474 41398380.8886
0 3760 19711129 49.828168 78.492986 1.3452 60242577.8086
0 3760 19720328 49.943485 79.265845 9.5216 70604516.7242
0 3760 19720816 49.891596 78.473155 21.2062 82783021.1928
1 3760 19680929 49.678683 78.370044 6.3759 -39644218.5602
1 3760 19690723 50.472066 79.676162 28.6614 -13986782.2990
1 3760 19710425 38.912894 106.657596 28.0275 41398213.5405
1 3760 19711129 49.946136 78.744489 1.4933 60242578.2698
1 3760 19720328 49.201660 76.454831 25.3843 70604529.6754
1 3760 19720816 49.732369 78.129617 6.8025 82783021.2075
2 3760 19680929 49.918969 78.185168 4.7930 -39644220.3694
2 3760 19690723 50.116349 80.008435 1.5594 -13986787.9443
2 3760 19710425 43.863533 98.049294 5.8486 41398267.0198
2 3760 19711129 50.063890 79.501754 5.2975 60242576.0854
2 3760 19720328 49.553007 79.073427 20.7025 70604517.1074
2 3760 19720816 49.797143 79.075756 6.8852 82783017.2137
3 3760 19680929 49.988473 78.980350 10.7136 -39644222.9163
3 3760 19690723 49.997277 79.060104 11.7092 -13986782.3335
3 3760 19710425 36.638201 89.212138 22.8429 41398252.5705
3 3760 19711129 49.910982 78.760087 29.8952 60242581.1102
3 3760 19720328 49.892465 78.822180 13.7332 70604518.7150
3 3760 19720816 49.839699 78.488768 26.9202 82783021.8272
0 3770 19680929 49.842373 78.142821 28.0521 -39644215.7302
0 3770 19690723 50.604953 82.277002 13.2637 -13986793.3773
0 3770 19710425 49.975528 78.495045 6.8229 41398380.0738
0 3770 19711129 49.828168 78.492986 7.8867 60242580.3001
0 3770 19720328 49.897365 78.980266 31.5837 70604522.2950
0 3770 19720816 49.894062 78.431547 6.6367 82783020.5606
1 3770 19680929 49.841446 78.316580 7.2187 -39644217.5516
1 3770 19690723 50.440895 79.655778 13.3536 -13986781.3079
1 3770 19710425 39.035568 105.893208 7.0785 41398218.6182
1 3770 19711129 49.949149 78.760970 21.0860 60242582.8303
1 3770 19720328 49.162359 76.406376 12.2055 70604530.7423
1 3770 19720816 49.730121 78.122807 18.3754 82783025.1924
2 3770 19680929 49.900101 78.270825 20.0567 -39644219.3080
2 3770 19690723 50.195132 79.977272 2.1103 -13986787.8224
2 3770 19710425 43.784961 98.598780 10.1171 41398268.3749
2 3770 19711129 50.063890 79.501754 5.2975 60242575.3730
2 3770 19720328 49.622073 79.033003 18.1522 70604516.9871
2 3770 19720816 49.797143 79.075756 6.8852 82783016.5013
3 3770 19680929 49.988473 78.980350 14.7235 -39644220.6983
3 3770 19690723 50.010653 79.074726 16.8486 -13986780.2008
3 3770 19710425 36.412589 89.670901 28.8183 41398252.0284
3 3770 19711129 49.905159 78.753970 27.6632 60242582.5160
3 3770 19720328 49.852822 78.843810 5.6664 70604519.0517
3 3770 19720816 49.839699 78.488768 25.3477 82783023.3472
0 3780 19680929 49.947713 78.142751 13.9388 -39644216.3049
0 3780 19690723 50.588209 82.285302 7.0571 -13986793.2766
0 3780 19710425 49.975528 78.495045 12.0676 41398381.9600
0 3780 19711129 49.828168 78.492986 1.7345 60242580.1833
0 3780 19720328 49.953515 78.835480 18.2676 70604522.1812
0 3780 19720816 49.890403 78.435136 7.7024 82783021.6724
1 3780 19680929 49.823065 78.302441 9.3143 -39644219.2735
1 3780 19690723 50.442905 79.669396 4.0051 -13986784.8119
1 3780 19710425 38.994775 105.822983 15.3549 41398216.7354
1 3780 19711129 49.958198 78.763659 29.0121 60242581.4063
1 3780 19720328 49.165454 76.333054 19.3780 70604529.7057
1 3780 19720816 49.729375 78.118038 15.7783 82783022.6495
2 3780 19680929 49.900101 78.270825 1.1297 -39644221.3941
2 3780 19690723 50.160406 79.531627 31.1257 -13986781.2534
2 3780 19710425 43.671845 97.996709 6.0109 41398267.9887
2 3780 19711129 50.063890 79.501754 5.2975 60242575.6418
2 3780 19720328 49.652666 78.918438 12.4176 70604517.7074
2 3780 19720816 49.797143 79.075756 6.8852 82783016.7705
3 3780 19680929 49.988473 78.980350 16.9426 -39644222.0129
3 3780 19690723 49.957561 79.020608 30.6951 -13986779.9284
3 3780 19710425 36.343810 89.608943 21.0981 41398250.2237
3 3780 19711129 49.906561 78.719446 18.2119 60242580.1146
3 3780 19720328 49.846283 78.743812 23.2224 70604520.6851
3 3780 19720816 49.839699 78.488768 27.3611 82783022.0200
0 3790 19680929 49.920753 78.188201 18.0261 -39644215.9950
0 3790 19690723 51.075915 81.731543 20.2790 -13986787.5812
0 3790 19710425 49.975528 78.495045 7.9572 41398381.1204
0 3790 19711129 49.821267 78.494918 31.4358 60242584.0334
0 3790 19720328 49.908608 78.954172 6.8548 70604519.3991
0 3790 19720816 49.891290 78.435214 29.3538 82783024.2552
1 3790 19680929 49.826440 78.292045 1.2533 -39644218.3649
1 3790 19690723 50.442905 79.669396 24.5921 -13986780.5593
1 3790 19710425 39.059493 105.703109 23.0137 41398221.5485
1 3790 19711129 49.962631 78.770467 30.8083 60242583.5643
1 3790 19720328 49.243461 76.288658 34.2301 70604534.2099
1 3790 19720816 49.730431 78.118236 19.0034 82783024.9477
2 3790 19680929 49.839918 78.272155 17.6897 -39644219.2489
2 3790 19690723 50.160406 79.531627 10.5517 -13986783.9891
2 3790 19710425 43.932431 97.890341 1.2082 41398270.3604
2 3790 19711129 50.063890 79.501754 5.2975 60242575.0261
2 3790 19720328 49.627413 78.889065 26.3849 70604518.5335
2 3790 19720816 49.797143 79.075756 6.8852 82783016.1549
3 3790 19680929 49.988473 78.980350 26.4655 -39644221.0099
3 3790 19690723 50.022788 79.117800 13.0262 -13986782.4659
3 3790 19710425 36.667087 88.951397 10.7263 41398251.6238
3 3790 19711129 49.934605 78.778488 27.0896 60242580.3341
3 3790 19720328 49.881751 78.633054 29.4325 70604521.6231
3 3790 19720816 49.839704 78.476574 32.0391 82783022.4997
0 3800 19680929 49.923941 78.354525 14.6660 -39644217.3629
0 3800 19690723 50.922044 81.431550 33.3814 -13986786.3923
0 3800 19710425 49.892032 78.305341 17.3891 41398382.5219
0 3800 19711129 49.821267 78.494918 31.4358 60242583.7822
0 3800 19720328 49.848465 78.746204 16.6643 70604521.1552
0 3800 19720816 49.893577 78.435369 31.0444 82783024.2746
1 3800 19680929 49.922120 78.370236 13.6700 -39644219.5928
1 3800 19690723 50.385933 79.598655 23.0688 -13986782.2159
1 3800 19710425 39.536114 105.720259 30.5009 41398223.6620
1 3800 19711129 49.935929 78.764888 25.2676 60242581.1148
1 3800 19720328 49.213846 76.299897 19.1863 70604530.6494
1 3800 19720816 49.732497 78.119447 10.5978 82783022.2890
2 3800 19680929 49.839918 78.272155 11.9475 -39644221.0214
2 3800 19690723 50.134259 79.712863 22.8210 -13986785.3239
2 3800 19710425 44.113553 96.848612 8.9886 41398272.7143
2 3800 19711129 50.063890 79.501754 5.2975 60242573.9457
2 3800 19720328 49.669785 79.013134 0.1208 70604513.9837
2 3800 19720816 49.797143 79.075756 6.8852 82783015.0733
3 3800 19680929 49.988473 78.980350 27.6344 -39644220.3845
3 3800 19690723 50.020310 79.091787 19.6144 -13986781.3344
3 3800 19710425 36.878934 88.923414 26.7937 41398255.9324
3 3800 19711129 49.983437 78.775534 22.7374 60242581.0998
3 3800 19720328 49.872208 78.680474 28.7614 70604521.5469
3 3800 19720816 49.841339 78.476315 33.0803 82783023.1038
0 3810 19680929 49.923366 78.518594 25.9534 -39644217.5769
0 3810 19690723 50.609815 81.457650 9.9457 -13986791.9273
0 3810 19710425 49.892032 78.305341 12.4998 41398381.5790
0 3810 19711129 49.821267 78.494918 29.2022 60242582.9905
0 3810 19720328 49.807302 78.740940 8.8783 70604519.5452
0 3810 19720816 49.892584 78.439621 33.7229 82783024.1663
1 3810 19680929 49.841996 78.521388 9.1428 -39644220.6170
1 3810 19690723 50.332037 79.670629 32.4138 -13986782.8991
1 3810 19710425 39.551462 105.778480 1.3037 41398217.4649
1 3810 19711129 49.908330 78.736876 10.4549 60242578.8762
1 3810 19720328 49.226342 76.169540 28.2114 70604531.7350
1 3810 19720816 49.729698 78.120140 3.9592 82783020.8252
2 3810 19680929 49.839918 78.272155 7.1254 -39644221.5581
2 3810 19690723 50.134259 79.712863 14.3632 -13986786.0818
2 3810 19710425 44.343201 97.661382 5.0350 41398271.9449
2 3810 19711129 50.063890 79.501754 5.2975 60242574.0329
2 3810 19720328 49.667433 79.102800 22.8483 70604515.9606
2 3810 19720816 49.797143 79.075756 6.8852 82783015.1609
3 3810 19680929 50.009010 79.023980 0.9023 -39644222.7443
3 3810 19690723 49.993271 79.065528 4.6131 -13986781.3274
3 3810 19710425 36.788809 88.834275 2.4551 41398253.8310
3 3810 19711129 49.922038 78.675301 30.8124 60242583.5804
3 3810 19720328 49.858466 78.706970 12.1976 70604521.1883
3 3810 19720816 49.840167 78.474211 30.2366 82783024.0744
0 3820 19680929 49.849169 78.272033 22.4609 -39644216.5911
0 3820 19690723 50.605409 81.523329 18.6379 -13986789.6535
0 3820 19710425 49.892032 78.305341 3.7905 41398380.9927
0 3820 19711129 49.821267 78.494918 28.6005 60242583.2900
0 3820 19720328 49.920930 78.958149 31.9627 70604522.9205
0 3820 19720816 49.888698 78.443714 28.3908 82783023.6561
1 3820 19680929 49.847177 78.514808 5.3725 -39644221.1222
1 3820 19690723 50.262298 79.533965 13.3922 -13986783.9997
1 3820 19710425 39.508091 106.331249 21.9308 41398217.2221
1 3820 19711129 49.904681 78.733297 30.4674 60242581.4220
1 3820 19720328 49.234013 76.121485 16.1345 70604530.9188
1 3820 19720816 49.726559 78.117413 3.3199 82783020.8148
2 3820 19680929 49.850577 78.114929 21.6043 -39644217.7837
2 3820 19690723 50.134259 79.712863 5.5307 -13986785.5770
2 3820 19710425 44.368765 97.741840 1.0413 41398270.5429
2 3820 19711129 50.063890 79.501754 5.2975 60242575.5977
2 3820 19720328 49.711957 78.994552 17.4633 70604518.1328
2 3820 19720816 49.797143 79.075756 6.8852 82783016.7261
3 3820 19680929 49.974382 78.924560 23.5969 -39644220.5672
3 3820 19690723 49.981879 78.949018 5.4723 -13986782.3590
